,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,sortOrder,appId,month
274,3a064b9d-397c-45ef-9242-25a9d5288a19,Rezq arista,https://play-lh.googleusercontent.com/a-/ALV-UjW3lXrA6E0G44qgJ0MrgpX6V6ScKpooDE8kLt8M7-fy5w,"Yahhh...mungkin ini akan menjadi game terakhir saya,saya dulu sangat suka dengan game ini tapi waktu begitu cepat memisahkan kita.game nya semakin berkembang semakin sering update mungkin banyak player yang senang akan update next project ini namun bagi kami tidak! Kami bermain game ini di device yang rendah dan kami paksakan untuk main dan ini saatnya kita berpisah karena device saya sudah berteriak teriak saat bermain dan sering foreclose waktunya mengucapkan selamat tinggal👋",3,0,1.8.20.8941,2023-10-06 09:31:34,,,1.8.20.8941,most_relevant,com.mobile.legends,October
275,d113fa3e-9cbc-4510-a598-51d14c6d8177,sya'ban anwar,https://play-lh.googleusercontent.com/a-/ALV-UjXLT9CrzgHzRWAD_DC05RNnDEuwTYEHBeWPTbDCoBD95H8,"Untuk grafis dan game play sih udah oke, cuman kalau masalah jaringan emng susah kadang naik kadang turun harus bener bener pake 2 jaringan WiFi + paket data sekaligus biar lancar.. 4 bintang dulu deh",3,0,1.8.20.8941,2023-10-06 11:22:57,,,1.8.20.8941,most_relevant,com.mobile.legends,October
276,ef3636f9-ab9d-421a-85aa-97fcde795d5a,Fikri Haikal,https://play-lh.googleusercontent.com/a/ACg8ocJ5fhvmeK5xwaFX0Nl6AOPZ4kNYXhqFJFmSeEfOeQXe=mo,"Kenapa setiap saya login selalu harus update data ulang ? Padahal saya sudah update semuanya sampai selesai . Dan setiap selesai main selalu mengecek resource yang sangat lama . Update an makin aneh aja makin kesini , Saya main udah dari SEASON 5 loh . Baru kali ini ngerasa aneh banget sama ml setelah update an terbaru ! Tolong lah kepada pihak monoton untuk memperbaiki nya .",3,0,1.8.20.8941,2023-10-06 13:47:42,,,1.8.20.8941,most_relevant,com.mobile.legends,October
277,08131817-cd64-43d1-aa1d-facf4a5b26c7,Fauzan Azima,https://play-lh.googleusercontent.com/a/ACg8ocJoBW8Z5g8XyN4eXDMKVSuxrYQKct3affyqqIS0aI01=mo,"Ada beberapa kendala semenjak sistem download data yang baru di terapkan,saya sudah mendownload semua data (opsi ke 5),tetapi beberapa hari setelah nya ,di terganti ke opsi4 dgn sendirinya.ini menyebabkan saya kehilangan banyak data seluler,dan ini sangat merugikan",3,13,1.8.20.8941,2023-10-06 16:10:16,,,1.8.20.8941,most_relevant,com.mobile.legends,October
278,f012c746-d3b7-4a5c-8828-bcb55f17961d,Ayah Kundang,https://play-lh.googleusercontent.com/a-/ALV-UjUfRI-SIsSONZYq8828lr9VkII9k77XAL5VuGwiT5GiWQ,"Ml update nya bagus cuman aneh nya malah makin banyak bug keluar. malah dari s29 Ampe s30 bug keluar ada aja.maksud gua bug keluar itu, pas gua main masih matchmaking tiba tiba keluar,pas lagi draft pick tiba tiba keluar,apalagi pas main,ganggu tau moonton dan gua yang disalahin system' lu",2,10,1.8.20.8941,2023-10-06 23:59:32,,,1.8.20.8941,most_relevant,com.mobile.legends,October
279,c4400528-3716-4d4d-a2f1-dd6e571134d8,Ravael Diba Saputra,https://play-lh.googleusercontent.com/a-/ALV-UjUtVZruVzKt5t3kbyzY_qcqKIxrb2mLi8M6BKl57nu3a_A,"Setelah update terbaru ini beh interface nya keren banget, beda banget sama yang dulu. Tapi saat ini buat naik ke epic susah banget soalnya pas matchmaking sekalinya ada yang tim mabar berdua antara gm sama epic nanti lawannya epic semua kan ga adil. Mohon moonton supaya lebih seimbang lagi dalam matchmaking nya. Itu saja moonton yang gua mau sampein untuk interface, efek, hero & skin nya udah BAGUS, BADASS banget dah.",4,0,1.8.20.8941,2023-10-07 01:27:47,,,1.8.20.8941,most_relevant,com.mobile.legends,October
280,7f82b9eb-78b3-4097-904a-e18bfeda1bfa,firman pratama,https://play-lh.googleusercontent.com/a/ACg8ocLyrvHoQ_wxpnejlYKID5VDb61vg6TE-LWGg89klAEt=mo,"Teruntuk untuk moonton di mohon perbaikan jaringannya yang tiba"" nge jumping, dan juga perbaiki sistem matchmaking nya agar saat bermain game di temukan dengan musuh yg seimbang masa tim kek bot musuhnya jago, jangan update event mulu tpi sistem ga pernah di update klo gini trus nnti ni game bakal jadi game rating terburuk.. Moga di respon🙏",1,217,1.8.20.8941,2023-10-07 01:40:52,,,1.8.20.8941,most_relevant,com.mobile.legends,October
281,7e5dd9f9-86c4-49c5-9847-66804ab6803c,Rhma,https://play-lh.googleusercontent.com/a-/ALV-UjWaDUDXYdHC4QQGDHlEKNmQi8QHsT_LnuAXKNSaewks1A,"Moonton, ini kena bug apa gmna deh? Resource nya ga naik naik, pdhal jaringan bagus bagus aja buat download resource, udah pake wifi dan kuota ttp gabisa Bug kah? Tlong segera di perbaiki, bulan depan soalnya saya mau beli Melissa starlight Kalo resource ga ke download gbs belu 😩🤏",3,0,1.8.20.8941,2023-10-07 04:51:54,,,1.8.20.8941,most_relevant,com.mobile.legends,October
282,e66e4618-c324-44f5-8d05-cfda8b2a66ef,Riswanda Batubara,https://play-lh.googleusercontent.com/a/ACg8ocLA4hi4Q9okQQxYT2BA5ESj9-KqzEG_nORhEKfPZGz8=mo,"Gini penjelasan dari saya, awalnya pas belum di apdete ke Fersi yg baru main enak enak aja gitu tapi kok tambah di apdete kok tambah leg ya contoh jaringan leg padahal jaringan saya normal normal aja yang ke 2. Kenapa dalam geme ada pertanyaan begini sedang mengunduh padahalkan udah selesai tuh saya mengunduh semua dalamnya. Menurut saya perbaiki yg mengunduh dalamnya karna saya bingung mau gimana. Cuma itu aja yg mau saya sampaikan mudah mudahan geme mlbb makin maju😄",5,1,1.8.20.8941,2023-10-07 10:50:24,,,1.8.20.8941,most_relevant,com.mobile.legends,October
283,ab560c1c-e3fd-4332-9aa5-a0417b4257f9,RANTAU BERSHOLAWAT,https://play-lh.googleusercontent.com/a-/ALV-UjUoqMXeAv3Unk4bX_NzucC88anBrpniAa2dYAu1EWQbbQ,Kok susah banget dpat tim ngerti main.. Tolong .. sering bnget trjadi klo udah dalam pertandingan. PIN jaringan kok gak stabil Mulu. Sering kali merah kuning Hijau kyk lampu merah. Tolong itu di perbaiki. Terimakasih. Aku kasi turun bintangnya soalnya slalu di kasih tim yg gak ngerti main.,4,5,1.8.8.8811,2023-10-07 11:28:50,,,1.8.8.8811,most_relevant,com.mobile.legends,October
284,559d6cf9-62a9-42d7-bfa8-6769040552ef,Yeny Ong,https://play-lh.googleusercontent.com/a/ACg8ocLRZkNserxbrrOb5FemE3HT6zuMixgmntwdaZyH00P0=mo,Game mobile legends sangat bagus dan ada banyak hero-hero yang bisa pakai atau digunakan untuk bermain dalam semua mode yang bisa dimainkan di mobile legends. Selain itu tolong kurangin vitur pay to win nya ya moonton segitu sama tolong jangan ladang-kadang kasih tim jelek kadang-kadang timnya bagus tolong kasih tim yang fairlah jangan tim musuh jago lah tim kita kaya orang yang baru main yang rank masih warrior 3 sama yang terakhir macthmaking sama pop upnya.,4,3,1.8.20.8941,2023-10-07 12:43:04,,,1.8.20.8941,most_relevant,com.mobile.legends,October
285,8e308a16-90d5-424e-97e4-7d1f93da7be2,Laura Janiaprilia,https://play-lh.googleusercontent.com/a-/ALV-UjVlykpywMjFMtsAq_zaazb3uVk10m4MhkwcyBbCfw10FA,"Game yang paling enak dimainkan dari awal dan game yang tidak membosankan, apalagi sekarang sudah banyak bonus skin/hero baru wahhh tambah semangat main di waktu luang untuk mengisi waktu kosong biar refres otak 😁😍",5,1,1.8.8.8811,2023-10-07 12:55:57,,,1.8.8.8811,most_relevant,com.mobile.legends,October
286,392c1293-e2fb-4949-84f5-e70871021f5e,Edi Suprayitno,https://play-lh.googleusercontent.com/a/ACg8ocInp5wwY2M24jmsd2OVn_sIujX6ElZTQQhhHrnCjcti=mo,"Game udh cukup bagus sih tapi setiap bermain kek curang, kenapa curang? Karena pemilihan timnya ga seimbang, masa tim musuh jago semua sedangkan Tim saya beban/Afk, itu sangat tidak masuk akal😞apalagi tim gw ada yg Afk kan kesel! Saya emang player new dan Rank saya Masih Elite dan bintang gw pun setiap kali naik turun kadang baru naik kalah dan bintang pun hilang, tolong diseimbangkan lagi!! Bintang 3 dulu deh, kalo sistemnya udh diperbaiki gw kasih bintang 5😁apalagi season 30 ini suka freem😬",3,1,1.8.20.8941,2023-10-07 14:03:25,,,1.8.20.8941,most_relevant,com.mobile.legends,October
287,a9ce2afa-28b7-4ea4-8480-8413bba9045d,Krisna Lubby,https://play-lh.googleusercontent.com/a-/ALV-UjWc6wS2bkKJSnxUSMoseYeGaLWhwpwt_UV3FxKAElAR,"Yang ngeselin dari moonton adalah sinyal ngelag, kesampah, di kill musuh, defeat. Tapi moonton tolong diperbaiki lagi di realme go ui, tolong jangan keseringan update karena ram hp ku cuma 2 kalo keseringan update maka ku hapus",4,0,1.8.8.8811,2023-10-07 14:17:21,,,1.8.8.8811,most_relevant,com.mobile.legends,October
288,2274c335-cf54-481f-bc46-cc4f651813d8,Meyy1146,https://play-lh.googleusercontent.com/a-/ALV-UjUIvgQ2pCeycZ-HCt1mtXjDQ5ZxdNjcZl3tFX57_5WUuw,"Moonton ada apa ini?! Kenapa saya tetap tidak bisa mengunduh semua resource bahkan tidak bisa mengunduh Hero juga lainnya,tidak bisa mengganti nama,profil dan melihat hasil pertandingan!! Tidak bisa melihat achievement dan lainnya semua harus serba diunduh tapi malah tidak bisa terunduh!! Tolong perbaiki !!",2,5,1.8.20.8941,2023-10-08 00:43:43,,,1.8.20.8941,most_relevant,com.mobile.legends,October
289,3d8c0fae-5fde-469b-8ead-35b39955a919,عيدروس الجفري,https://play-lh.googleusercontent.com/a-/ALV-UjVw8JUZucKA00GC-_Wl9caNjye__mprXHoZoDYqTcaSR5I,"Untuk mobile legend tolong kembalikan grafik ""Optimasi FPS"" agar gameplay kita yg hp dengan ram kecil bisa menikmati game tanpa patah, lag atau sejenisnya. Jadi saya ingin di update-an kedepannya dikembalikan untuk grafik Optimasi. Saran saya itu saja..... terima kasih.",1,46,1.8.20.8941,2023-10-08 05:34:45,,,1.8.20.8941,most_relevant,com.mobile.legends,October
290,82a8aeb1-486f-408d-8360-af1eacdef40d,Siwa Satria Daely,https://play-lh.googleusercontent.com/a-/ALV-UjXW4PL1RFWGFgmYyS0wRpVh1W1qVBKyElqXSFr8jNHTe5E,"Game paling gua sukai, terima kasih moonton telah membuat game mobile Legend ini, saya sangat"" menyukai game ini, dan juga game ini adalah salah satu teman masa kecil saya... Tapi buat pihak moonton, mohon jaringan untuk di perbaiki, jaringan sering jumping² dari hijau ke merah, yang membuat pengalaman bermain menjadi tidak nyaman, semoga untuk kedepannya jaringan mlbb menjadi lebih baik lagi.",5,0,1.8.20.8941,2023-10-08 07:47:33,,,1.8.20.8941,most_relevant,com.mobile.legends,October
291,d05ad926-9fa8-4c8e-82db-a1e4f20aab26,Ismet Afridho,https://play-lh.googleusercontent.com/a-/ALV-UjV76B7MivsmOk0l0alpHRvUaKXeqtBu-VTFVMjERQixez0,"Game ramah & pecinta hewan, kalian wajib mainkan ini game dapat menemukan segala jenis hewan.. Bahkan dapatkan segala doa yg terbaik dari player. Pusing, stress, maupun gangguan jiwa cepat sembuh disini!!!!",5,1,1.8.20.8941,2023-10-08 08:37:21,,,1.8.20.8941,most_relevant,com.mobile.legends,October
292,ab61de11-258c-4d06-87d8-f3a240213c21,Firmansyah Jamali,https://play-lh.googleusercontent.com/a/ACg8ocJhRp_C5atThg65ATVAoBss5-n28La9Eeo0zksJNz3Z=mo,Seperti biasa min Masalah jaringan masih ada mungkin kedepannya busa di tingkatkan agar tidak terjadi lag. Shingga pengalaman bermain semakin seru,5,0,1.8.20.8941,2023-10-08 11:47:15,,,1.8.20.8941,most_relevant,com.mobile.legends,October
293,99a7ce62-ec98-47aa-9af5-5a7bfd7190de,Rafifkautsar Firdaus,https://play-lh.googleusercontent.com/a-/ALV-UjXkG0zEGE6T7iOZV2zTHi040UJu6nISiSu_nsR8OF-42Q,"overall bagus, tapi saya ada satu keluhan, kenapa player harus 100% mendownload data file game terlebih dahulu untuk event,mcl,dan fitur lainnya, sedangkan diluar sana salah satu nya saya, agak keberatan dengan hal ini karena kurangnya device yang mumpuni, bayangin aja ada orang yang pengen ngajak temannya buat jalanin event bareng / main bareng tapi karena temannya itu belum selesai mendownload semua data jadi nya dia gak bisa ikut bersama",3,0,1.8.20.8941,2023-10-08 12:38:39,,,1.8.20.8941,most_relevant,com.mobile.legends,October
294,4f23c145-51b7-48c2-8a97-4f79bca5c515,Mulyana Miftah,https://play-lh.googleusercontent.com/a/ACg8ocLXaJMaTmvIwCBmK-GO4Zzr5-pPgr3v48a-HzyKCmdU=mo,"Game nya emang seru, tapi update² nya terlalu berlebihan apalagi di s30 ini, bukan kualitas hd nya yang kita mau tapi kualitas dalam pertandingan, seperti tim yang seimbang dan sinyal yg baik. Dengan ini saya harap moonton lebih berpikir lagi la kalau ngadain update terbaru.",2,3,1.8.8.8811,2023-10-08 12:58:39,,,1.8.8.8811,most_relevant,com.mobile.legends,October
295,eb197553-f43f-4654-a005-3c7783af9e33,Is Lm,https://play-lh.googleusercontent.com/a/ACg8ocKqdTwkWNUpUNEL8Kg5g85xE6bneHnndVs4oPh064oD=mo,"Min ada bug data, event,shop,efek,Hero udah di download tapi pas login lagi heronya bulat gitu kek belom ke download pas mau download lagi siapa tau masih ada yang blom selesai ternyata dah full data gimana nih cepat di perbaiki dong, yang tadi nya mau party malah ga jadi, ya kalau terus seperti ini kemungkinan besar pada pindah game jadi tolong diperhatikan bug sekecil apapun itu supaya peforma permainan kita para player tidak terganggu sekian terima kasih Nick name: suren ae",3,0,1.8.20.8941,2023-10-08 13:06:55,"Dear Hero,
Terima kasih atas tanggapan Anda.
Silakan hubungi kami melalui CS dalam game, ini akan membantu kami mengumpulkan informasi yang lebih detail sehingga kami dapat mengidentifikasi masalah secepat mungkin. Bantuan Anda akan sangat membantu kami untuk menyelesaikan masalah dan kami sangat menyesal atas ketidaknyamanan yang ditimbulkan.",2023-10-09 06:32:24,1.8.20.8941,most_relevant,com.mobile.legends,October
296,80c97e1a-cbd9-4046-80bc-88e400ab8bf8,dewi andriani,https://play-lh.googleusercontent.com/a/ACg8ocJ7s7ujtQvzmpd38r-NDlfqxuT_qs-xV0Mo8csbMEfh=mo,"Lobby awal game lumayan lah bagus: UI nya bagus, tata letak fiturnya keren dan lain lain. TAPII, Tolonglah dalam matchmaking itu di seimbangkan, jangan ada tukang troll apalagi lawannya gak seimbang sama 🗿. Tolonglah jangan gini, terutama di master, grand master dan epic itu selalu ngetuck disitu Mulu. Kami ingin pengalaman kami bermain itu bagus. JUGAA, Kok bisa ya kadang ping itu naik tiba tiba padahal sinyal ngesupport, apalagi kadang sedang nyerang malah menghubungkan kembali 🗿",3,2,1.8.20.8941,2023-10-08 13:11:14,,,1.8.20.8941,most_relevant,com.mobile.legends,October
297,f26cac7a-633d-4082-9e3e-66cb2ce6945e,Suhendri Kurniawan,https://play-lh.googleusercontent.com/a-/ALV-UjWTNUn63rg8sp_-g_G7PWbG2e5ih4V_c3QVwgZwreoiVKo,"Setelah Update banyak bug, padahal sudah selesai download data ttapi setelah login kembali malah reset ulang download datanya skin dan gambar skil in gamenya jadi Bulat GK enak dipandang... itupun terjadi sudah berulangkali... jdi males !!!!!",2,5,1.8.20.8941,2023-10-08 14:21:50,"Dear Hero,
Terima kasih atas tanggapan Anda.
Silakan hubungi kami melalui CS dalam game, ini akan membantu kami mengumpulkan informasi yang lebih detail sehingga kami dapat mengidentifikasi masalah secepat mungkin. Bantuan Anda akan sangat membantu kami untuk menyelesaikan masalah dan kami sangat menyesal atas ketidaknyamanan yang ditimbulkan.",2023-10-09 10:52:06,1.8.20.8941,most_relevant,com.mobile.legends,October
298,19b997e7-7bcf-4161-a2c5-546a77d6588b,Robi Gaspar,https://play-lh.googleusercontent.com/a-/ALV-UjXm9nczd7zgnu1zDMG8SotAu2zVCnvUSF3uUPZD5DrH47w,"Game yang sangat toxic ketika bermain dan sangat tidak ramah player player di dalam game tersebut sehingga membuat bermain tidak nyaman dan satu lagi ketika bermain mode rank/clasic ketidak seimbangan tim dan tim saya sangat kurang bermain sedangkan tim musuh performa bermain sangat jago,jadi tolong hilangkan match yang tidak seimbang dan dark sistem",3,0,1.8.20.8941,2023-10-08 17:53:19,,,1.8.20.8941,most_relevant,com.mobile.legends,October
299,527faa7c-541b-4d62-bb5d-e95ee52b20bf,Uservia 123,https://play-lh.googleusercontent.com/a/ACg8ocIofVfqLm7DcHGBKOanyi4uKYhYlUWhJ4rb0Zji6Jqu=mo,"Suka season sebelumnya.. Saat pertandingan gak pernah lag, PING selalu aman, Gak pernah klwr sendiri / restart saat ranked.. Beda dgn season sekrng.. Serba lag, crash, freezee, restart sendiri dan bikin hp cepet panas.. Mohon ya min.. Saya hanya ingin bermain dengan nyaman kayak season kemarin.. Bukan kayak sekarang, yg selalu AfK karena restart sendri..",2,1,1.8.20.8941,2023-10-09 01:40:04,,,1.8.20.8941,most_relevant,com.mobile.legends,October
300,2bb5b7b3-fb06-4d6c-b0e7-49ab6c26a260,Soli Muhammad,https://play-lh.googleusercontent.com/a-/ALV-UjVI126TX2AYmkJRszmixlzqemeQATJygcrcA_lzNk45ddg,"Untuk tambahan fitur penghemat data dan semacamnya menurutku lebiv ditingkatkan lagi suka banget ngebug suka kehapus sendiri resource nya walaupun udahan dipindahin mode penghemat data klo bisa dihapus aja balikin aja kayak dulu. Bugnya suka terjadi pas gunta-ganti grafik smooth>standar nah disitu suka banget terjadi bug resource suka kehapus sendiri untuk kedepannya tinggkatin aja biar gak ngebug mulu kalo bisa hapus aja jadiin lagi kayak dulu, menurutku itu mengganggu",2,0,1.8.8.8811,2023-10-09 05:21:15,"Dear Hero,
Terima kasih atas tanggapan Anda, sudah kami catat. Kami akan membahas masalah dengan serius dan berusaha untuk meningkatkan pengalaman game yang sesuai. Jika Anda memiliki pertanyaan atau saran lebih lanjut, jangan ragu untuk menghubungi CS in-game, kami akan membantu Anda sesegera mungkin.",2023-10-09 06:17:34,1.8.8.8811,most_relevant,com.mobile.legends,October
301,b2570ab1-1bef-4896-93b8-7539fdfa7a1f,Tya Ajah,https://play-lh.googleusercontent.com/a-/ALV-UjWjX6ODJmxXatUN5AlmQoF3M25n66epBjAqbadJfMl0tHM,"Hallo monton def,saya ada beberapa keluhan nih.yg pertama tolong perbaiki sistem machmacking(terutama pada rekan satu tim)karena beberapa mach saya sering kali menemukan player yang sudah sangat pro dan hebat,sedangkan saya masih pemula.pada sistem jaringan yang kurang baik dan pembawaan game nya yg terasa sangat berat serta device yg jauh di bawah rata rata.",1,336,1.8.20.8941,2023-10-09 06:47:21,,,1.8.20.8941,most_relevant,com.mobile.legends,October
302,5eee6b80-7853-4652-a514-3ddc579a07ff,Radika Putra,https://play-lh.googleusercontent.com/a/ACg8ocKCzKPrV25xLxYGUvTn7lATFdDh3hIZ3p21-CiO3on8=mo,"Game nya bagus, dari grafik nya sampai hero²nya, sebenarnya sya sudah bermain mlbb dan sya suka , tetapi masalah nya kenapa ya saya suka di ejek di setiap masuk game nya, padahal saya sudah bermain seperti biasa, tetapi tanpa alasan sya suka diejek oleh player² mlbb. ITU SAJA💅",4,0,1.8.20.8941,2023-10-09 11:27:19,,,1.8.20.8941,most_relevant,com.mobile.legends,October
303,8b3747bb-cc93-43f8-87c9-b0f3ebbc1d6b,Faried Nur Rahman,https://play-lh.googleusercontent.com/a-/ALV-UjWunDntiDlz9Z75TChagfI29arWbz6rsaz6d5TKSRbrguc,"Makin kesini desain game nya makin niru game sebelah dan tidak Ada ciri khas game ini seperti yang Dulu"" banget tolong gausah update gituan mending dioptimalkan ping nya, keseimbangan musuhnya, dan juga tombol X pada matchmaking tidak bisa dibatalkan dimana itu sangat menggangu player lain untuk istirahat sebentar.",3,2,1.8.20.8941,2023-10-09 13:19:24,,,1.8.20.8941,most_relevant,com.mobile.legends,October
304,356f51f8-9fc2-4f3e-ac25-c50e67619d62,Delvia Fitri,https://play-lh.googleusercontent.com/a-/ALV-UjWcrUvGLznifdbNHPFmPJz2vcWHaVi0vfbweddFaJsy-kQ,Semenjak update ml jadi sering eror parah!!! Suka ada suara berdenging dan layar nge freez. Dan nge lag saat main!! Ditambah ml ku eror gaada suaranya dan gaada efek basic attack nya padahal resource dah ke download. Tolong perbaiki!!!,2,1,1.8.20.8941,2023-10-09 13:23:06,,,1.8.20.8941,most_relevant,com.mobile.legends,October
305,1e22cdff-1969-4fc5-92e9-d046159df121,laudya feril Dwi utama,https://play-lh.googleusercontent.com/a-/ALV-UjU8YQNjeuUGYlIrczNeiz2JRO8xLILPeGliDpC1fmUpHw,"Gamenya lumayan bagus dan saya awalnya hanya bermain game ini untuk bersenang-senang tetapi mengapa saya diberi lawan yang sangat sulit untuk keluar dari grandmaster,kayak contohnya dikasih tim bebanlah atau kayak dark sistem,trus kan pas advenserver tu kan ada kayak layla dan trus bebarapa hari kemudian pas aku login eh laylanya ilang trus pas saya tunggu ga muncul,trus juga knp saya klo buka kayak event atau contohnya shop atau profil gitu,pas kluar layar item kayaknya bug tolong diperbaikin",4,2,1.8.20.8941,2023-10-09 13:41:09,,,1.8.20.8941,most_relevant,com.mobile.legends,October
306,c9660b85-2955-40ec-b351-5214ab503eca,Viko Yanuar,https://play-lh.googleusercontent.com/a/ACg8ocImYWlI1o0KnV60Q18IeTDqydhk008bYVFCTUHpwqOW=mo,Versi versi sebelumnya lebih bagus tapi versi terbaru sudah banyak bug di mobile legend seperti ingin meng claim di suatu event tapi tidak bisa dipencet sampai keluar dan kembali ke lobby dan fitur draw juga ada bug dimana kalo kita spin sama juga tidak kepencet saya bingung kenapa mobile legend versi sekarang malah banyak bug nya dan juga mohon fitur untuk memperingan memori penyimpanan mlbb di hapus karna saya sedikit terganggu dengan fitur tersebut mohon developer perbaiki mlbb seperti dulu.,4,2,1.8.20.8941,2023-10-09 13:43:03,,,1.8.20.8941,most_relevant,com.mobile.legends,October
307,236345a5-edd9-4312-a485-e168275e228a,Edo Desando,https://play-lh.googleusercontent.com/a-/ALV-UjUXPPTSa-V6YIO5zapdKeVe8UFSSZbJGjFiOuXkK8zfa-Q,"Update UI yang berat, grafik mengalami penurunan. redesign/revamp model hero yang sangat aneh, semua hero memiliki wajah yang sama, tidak ada yang unik dari setiap tampilan hero, seperti model buatan AI. Sistem gameplay diubah menjadi permainan cepat sehingga banyak hero atau item yang tidak seimbang",1,6298,1.8.20.8941,2023-10-09 13:56:47,,,1.8.20.8941,most_relevant,com.mobile.legends,October
308,2e4fdd1d-30e5-43c2-9b9d-f5f5b9646ede,Rendi wijaya,https://play-lh.googleusercontent.com/a/ACg8ocKyqyXTaSKLi-mLV1P05vILOIXwthVc_3ngw6o4YhoY=mo,Pembaruan sekarang ml makin parah leg nya..para player di buat gk nyaman bermain..pa lgi yg ram kecil..makin parah leg nya gk cukup ruang seperti saya..bagusan ke belakng ram nya gk trlau gede..waktunya pensiun kayanya..,3,0,1.8.20.8941,2023-10-09 14:55:47,,,1.8.20.8941,most_relevant,com.mobile.legends,October
309,7122a822-17e4-4b81-89a2-e1dee924fe3d,Vynn,https://play-lh.googleusercontent.com/a-/ALV-UjXL5okytokr48QZPAHQQwaTW5MqFEIIn1Z--1Yq-cO-WzDV,"Tolong dari pihak montoon agar lebih memperbaiki fitur perlindungan akun,karena banyak player yang kesusahan untuk mem verifikasi bahwa sudah benar benar pada device yang benar.tolong cari cara lain untuk fitur perlindungan akunnya...contoh:pada perangkat saya dan di akun sudah benar device oppo cph1969,akan tetapi mengapa fitur perlindungan akun tidak dapat dinonaktifkan?saya sangat terganggu dengan fitur ini,semoga penjelasan saya di baca oleh pihak montoon...",3,0,1.8.20.8941,2023-10-09 17:01:37,,,1.8.20.8941,most_relevant,com.mobile.legends,October
310,dfad3259-3b80-465c-b2ed-672c0bb8e71c,Rull Editz,https://play-lh.googleusercontent.com/a-/ALV-UjUx1HwOZOqeqi2c9pCfcO_o2h91C_LlhMukSXK5jZVp4KY,"Sangat buruk,kenapa ada buat yang selalu membuat kita jalan sendiri,tapi seperti orang leg?jaringan stabil,hp bagus,mohon pihak mobile kegends agar segera mengatasi bug ini,tidak usah terlalu banyak pembaruan kalo semakin tambah bnyak yg gak jelas... mikir bodok dasar montoon",1,22,1.8.20.8941,2023-10-10 01:19:04,"Dear Hero,
Kami mohon maaf atas ketidaknyamanan yang Anda alami. Kami berharap Anda bisa memberikan tangkapan layar atau informasi yang lebih spesifik melalui CS in-game atau email untuk membantu kami mengonfirmasi masalah. Kami akan mengumpulkan pertanyaan dan feedback Anda untuk terus meningkatkan pengalaman game.
Terima kasih!",2023-10-10 03:53:52,1.8.20.8941,most_relevant,com.mobile.legends,October
311,6a502c1b-586c-493f-9ec0-1faa6b465f9b,Ailsaarisa,https://play-lh.googleusercontent.com/a/ACg8ocJmxtbRSU1oKZPAFt2F2EXSjx7LjGGx1ZnuVe4p5dEC=mo,"S30 ini agak buruk karena suka lag, patah2, dan juga sering nge frame. Padahal kondisi kuota full, wifi lancar, tapi tetep bug. Ini juga hp Ram 6 128Gb tapi masih ngelag. Ya ws sih dapet mvp juga, tapi kalo WS tapi pas di pertandingan nya lag jadi kurang nyaman",5,16,1.8.20.8941,2023-10-10 04:30:56,,,1.8.20.8941,most_relevant,com.mobile.legends,October
312,755adddd-38c9-4953-a4ca-9613b10528df,Windujati Prasetyo,https://play-lh.googleusercontent.com/a-/ALV-UjWacM2DlPhy6aRO2zQuw-0RMqO61ZVUjAb6KPb1CbnQHw,"Tolong dbntu saya tdk bs masuk k dlm game, hnya sebatas loading screen, ketika sudah bermain 1 game stack di screennya ada icon loading. Tolong d perbaiki moontoon.",3,0,1.8.20.8941,2023-10-10 11:33:46,,,1.8.20.8941,most_relevant,com.mobile.legends,October
313,13ceb31f-9a6d-4483-80ce-d0eb40e2c7a3,Ramadhani Hanung,https://play-lh.googleusercontent.com/a/ACg8ocI9hTKu33aVAJrhGIq_PsI1sqFEyIwTtD3mlrm9eG1q=mo,Bisa sedikit di perjelas untuk sistem. Ini saya berkali kali main selalu saja kalau mau menang pasti lag parah mau pakai wifi mau pakai data. Terus kalau emang bukan dari sistem kesalahanya minimal di fungsikan lah ajubanding nya masak udah ngasih alesan credit skor tetep gak nambah.perbaiki lah masalah jaringan jangan skin terus yang di tambah jaringan di telantarin.,3,604,1.8.20.8941,2023-10-10 11:43:57,,,1.8.20.8941,most_relevant,com.mobile.legends,October
314,03fe6c59-c582-4d90-bae9-b5365033b79d,Arfa Jaya,https://play-lh.googleusercontent.com/a/ACg8ocKVi58NOv1LMXYCwtyJXAQrxUtSKB29-BwMqJufBmqv=mo,"Baru × ini ada event balap, yang jalannya terputus!! Gak niat bagi- bagi sepertinya!! Terima kasih telah memberikan balasan, tapi biar ini menjadi pendoman, agar tidak membuang waktu kami untuk event yang tidak bisa di miliki.",3,2,1.8.20.8941,2023-10-10 12:03:50,"Dear Hero,
Kami mohon maaf atas ketidaknyamanan yang Anda alami. Kami berharap Anda bisa memberikan tangkapan layar atau informasi yang lebih spesifik melalui CS in-game atau email untuk membantu kami mengonfirmasi masalah. Kami akan mengumpulkan pertanyaan dan feedback Anda untuk terus meningkatkan pengalaman game.
Terima kasih!",2023-10-09 04:15:32,1.8.20.8941,most_relevant,com.mobile.legends,October
